Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Average_Estimator
3408,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3409,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3410,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3411,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3412,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3413,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3414,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3415,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3416,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3417,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3418,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3419,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3420,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3421,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3422,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3423,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3424,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3425,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3426,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3427,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3428,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3429,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3430,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3431,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3432,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3433,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3434,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3435,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3436,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3437,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3438,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3439,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3440,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3441,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3442,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3443,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3444,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3445,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3446,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3447,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3448,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3449,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3450,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3451,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3452,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3453,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3454,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3455,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3456,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3457,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3458,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3459,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3460,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3461,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3462,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3463,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3464,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3465,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3466,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3467,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3468,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3469,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3470,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3471,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3472,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3473,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3474,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3475,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3476,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3477,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3478,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3479,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3480,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3481,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3482,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3483,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3484,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3485,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3486,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3487,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3488,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3489,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3490,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3491,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3492,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3493,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3494,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3495,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3496,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3497,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3498,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3499,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3500,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3501,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3502,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3503,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3504,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3505,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3506,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3507,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3508,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3509,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3510,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3511,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3512,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3513,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3514,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3515,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3516,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3517,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3518,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3519,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3520,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3521,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3522,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3523,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3524,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3525,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3526,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3527,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3528,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3529,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3530,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3531,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3532,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3533,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3534,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3535,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3536,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3537,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3538,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3539,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3540,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3541,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3542,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3543,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3544,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3545,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3546,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3547,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3548,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3549,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3550,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3551,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3552,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3553,4095,2047,2047,2047,4095,2047,8191,4095,2047,4095,3480.6
3554,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3555,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3556,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3557,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3558,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3559,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3560,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3561,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3562,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3563,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3564,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3565,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3566,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3567,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3568,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3569,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3570,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3571,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3572,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3573,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3574,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3575,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3576,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3577,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3578,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3579,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3580,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3581,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3582,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3583,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3584,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3585,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3586,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3587,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3588,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3589,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3590,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3591,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3592,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3593,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3594,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3595,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3596,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3597,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3598,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3599,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3600,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3601,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3602,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3603,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3604,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3605,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3606,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3607,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3608,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3609,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3610,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3611,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3612,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3613,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3614,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3615,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3616,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3617,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3618,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3619,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3620,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3621,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3622,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3623,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3624,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3625,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3626,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3627,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3628,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3629,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3630,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3631,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3632,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3633,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3634,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3635,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3636,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3637,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3638,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3639,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3640,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3641,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3642,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3643,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3644,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3645,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3646,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3647,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3648,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3649,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3650,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3651,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3652,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3653,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3654,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3655,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3656,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3657,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3658,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3659,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3660,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3661,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3662,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3663,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3664,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3665,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3666,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3667,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3668,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3669,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3670,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3671,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3672,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3673,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3674,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3675,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3676,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3677,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3678,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3679,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3680,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3681,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3682,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3683,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3684,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3685,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3686,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3687,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3688,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3689,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3690,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3691,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3692,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3693,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3694,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3695,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3696,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3697,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3698,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3699,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3700,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3701,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3702,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3703,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3704,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3705,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3706,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3707,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3708,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3709,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3710,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3711,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3712,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3713,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3714,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3715,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3716,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3717,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3718,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3719,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3720,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3721,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3722,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3723,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3724,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3725,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3726,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3727,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3728,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3729,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3730,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3731,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3732,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3733,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3734,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3735,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3736,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3737,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3738,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3739,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3740,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3741,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3742,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3743,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3744,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3745,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3746,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3747,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3748,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3749,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3750,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3751,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3752,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3753,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3754,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3755,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3756,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3757,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3758,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3759,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3760,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3761,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3762,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3763,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3764,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3765,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3766,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
3767,4095,2047,2047,2047,4095,2047,8191,4095,4095,4095,3685.4
