Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Estimator_26,Estimator_27,Estimator_28,Estimator_29,Estimator_30,Estimator_31,Estimator_32,Estimator_33,Estimator_34,Estimator_35,Estimator_36,Estimator_37,Estimator_38,Estimator_39,Estimator_40,Estimator_41,Estimator_42,Estimator_43,Estimator_44,Estimator_45,Estimator_46,Estimator_47,Estimator_48,Estimator_49,Estimator_50,Average_Estimator
3989,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,4095,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,3931.16
3990,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3991,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3992,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3993,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3994,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3995,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3996,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3997,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3998,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
3999,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4000,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4001,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4002,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4003,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4004,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4005,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4006,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4007,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4008,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4009,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4010,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,2047,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4013.08
4011,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4012,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4013,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4014,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4015,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4016,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4017,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4018,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4019,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4020,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4021,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4022,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4023,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4024,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4025,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4026,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4027,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4028,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4029,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4030,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4031,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,4095,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4054.04
4032,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4033,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4034,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4035,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4036,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4037,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4038,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4039,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4040,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4041,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4042,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4043,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4044,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4045,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4046,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4047,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4048,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4049,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4050,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4051,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4052,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4053,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4054,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4055,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4056,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4057,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4058,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4059,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4060,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4061,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4062,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4063,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4064,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4065,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4066,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4067,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4068,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4069,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4070,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4071,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4072,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
4073,1023,2047,4095,4095,2047,16383,2047,4095,4095,2047,2047,4095,2047,2047,1023,2047,1023,8191,2047,2047,8191,8191,4095,4095,8191,4095,2047,2047,2047,2047,8191,2047,8191,4095,8191,2047,2047,8191,2047,4095,8191,2047,2047,2047,1023,4095,4095,8191,4095,8191,4135.96
