Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Estimator_26,Estimator_27,Estimator_28,Estimator_29,Estimator_30,Estimator_31,Estimator_32,Estimator_33,Estimator_34,Estimator_35,Estimator_36,Estimator_37,Estimator_38,Estimator_39,Estimator_40,Estimator_41,Estimator_42,Estimator_43,Estimator_44,Estimator_45,Estimator_46,Estimator_47,Estimator_48,Estimator_49,Estimator_50,Estimator_51,Estimator_52,Estimator_53,Estimator_54,Estimator_55,Estimator_56,Estimator_57,Estimator_58,Estimator_59,Estimator_60,Estimator_61,Estimator_62,Estimator_63,Estimator_64,Estimator_65,Estimator_66,Estimator_67,Estimator_68,Estimator_69,Estimator_70,Estimator_71,Estimator_72,Estimator_73,Estimator_74,Estimator_75,Average_Estimator
9802,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9803,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9804,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9805,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9806,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9807,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9808,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9809,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9810,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9811,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9812,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9813,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9814,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9815,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9816,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9817,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9818,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9819,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9820,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9821,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9822,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9823,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9824,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9825,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9826,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9827,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9828,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9829,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9830,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9831,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9832,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9833,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9834,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9835,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9836,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9837,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9838,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9839,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9840,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9841,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9842,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9843,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9844,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9845,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9846,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9847,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9848,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9849,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9850,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9851,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9852,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9853,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9854,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9855,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
9856,8191,4095,8191,8191,16383,8191,8191,8191,4095,8191,8191,16383,4095,8191,8191,4095,16383,8191,16383,8191,2047,16383,8191,4095,8191,8191,8191,4095,8191,4095,16383,2047,2047,16383,16383,8191,4095,2047,4095,8191,8191,4095,8191,16383,4095,16383,16383,8191,8191,4095,4095,4095,4095,16383,8191,4095,8191,8191,4095,8191,4095,8191,4095,8191,32767,4095,8191,4095,8191,16383,4095,8191,4095,4095,8191,8300.23
